seed,fold,model,n,positive,negative,AUC,AUPRC,ACC,Balanced_ACC,F1,Precision,Recall,Sensitivity,Specificity,MCC,Brier,LogLoss,TN,FP,FN,TP
44,5,Nested logistic fusion,484,232,252,0.9853927203065135,0.9841083600337361,0.9276859504132231,0.9285030103995622,0.9263157894736842,0.9053497942386831,0.9482758620689655,0.9482758620689655,0.9087301587301587,0.856281335561419,0.05164316558735107,0.1698303567183112,229,23,12,220
44,5,Feature concatenation LR,484,232,252,0.9830493979200876,0.9821708137279502,0.9297520661157025,0.9308292282430213,0.9288702928870293,0.9024390243902439,0.9568965517241379,0.9568965517241379,0.9047619047619048,0.8610401152105069,0.054467791874550406,0.20959344768713203,228,24,10,222
45,1,Molecular branch,551,316,235,0.9328709938055482,0.9556965802335308,0.852994555353902,0.8532924858604902,0.8691437802907916,0.8877887788778878,0.8512658227848101,0.8512658227848101,0.8553191489361702,0.7024165149999737,0.12959458554432426,0.9315939983039582,201,34,47,269
45,1,Contextual branch,551,316,235,0.9727309453272286,0.9797022676158542,0.9074410163339383,0.9067600323188796,0.9186602870813397,0.9260450160771704,0.9113924050632911,0.9113924050632911,0.902127659574468,0.8114465645554462,0.07891917673623601,0.40631298254980436,212,23,28,288
45,1,Equal probability mean,551,316,235,0.9639375168327499,0.9756357381320185,0.9001814882032668,0.9009762994882844,0.9114331723027376,0.9278688524590164,0.8955696202531646,0.8955696202531646,0.9063829787234042,0.7978269427382928,0.0822592285561389,0.3781145971195694,213,22,33,283
45,1,Equal logit mean,551,316,235,0.9641664422300027,0.9757980951432874,0.9001814882032668,0.9009762994882844,0.9114331723027376,0.9278688524590164,0.8955696202531646,0.8955696202531646,0.9063829787234042,0.7978269427382928,0.08456695612994496,0.505921880577074,213,22,33,283
45,1,Learned convex probability mean,551,316,235,0.9671559385941287,0.9777880966609118,0.911070780399274,0.9104699703743604,0.9218500797448166,0.9292604501607717,0.9145569620253164,0.9145569620253164,0.9063829787234042,0.8188475288848849,0.07521312028064323,0.3535642152266626,213,22,27,289
45,1,Nested logistic fusion,551,316,235,0.9710342041475896,0.9797097178473184,0.9092558983666061,0.9072515486129814,0.9208860759493671,0.9208860759493671,0.9208860759493671,0.9208860759493671,0.8936170212765957,0.8145030972259628,0.06820350927695082,0.23250431965994298,210,25,25,291
45,1,Feature concatenation LR,551,316,235,0.967196337193644,0.9773107094983418,0.9128856624319419,0.9131430110422838,0.9230769230769231,0.935064935064935,0.9113924050632911,0.9113924050632911,0.9148936170212766,0.8230559966222379,0.0711815038207576,0.35073598187520505,215,20,28,288
45,2,Molecular branch,538,275,263,0.9656550293812652,0.9701420016442719,0.9014869888475836,0.9023090217767025,0.8998109640831758,0.937007874015748,0.8654545454545455,0.8654545454545455,0.9391634980988594,0.805671424187757,0.08772644156913557,0.5865976366142553,247,16,37,238
45,2,Contextual branch,538,275,263,0.981527825786381,0.9826180026835155,0.9163568773234201,0.9165226408572416,0.9174311926605505,0.9259259259259259,0.9090909090909091,0.9090909090909091,0.9239543726235742,0.8328437884072736,0.06602178117597651,0.27718003584271844,243,20,25,250
45,2,Equal probability mean,538,275,263,0.9818596612512962,0.9841488537318316,0.9237918215613383,0.9245419979260283,0.9227871939736346,0.95703125,0.8909090909090909,0.8909090909090909,0.9581749049429658,0.8498657736608625,0.05974873209045285,0.2126909663211615,252,11,30,245
45,2,Equal logit mean,538,275,263,0.984210162461113,0.9858937947398267,0.9237918215613383,0.9245419979260283,0.9227871939736346,0.95703125,0.8909090909090909,0.8909090909090909,0.9581749049429658,0.8498657736608625,0.06277709803380432,0.3000523655355876,252,11,30,245
45,2,Learned convex probability mean,538,275,263,0.9826892499135846,0.9846958392752405,0.9182156133828996,0.918506740407881,0.9188191881918819,0.9325842696629213,0.9054545454545454,0.9054545454545454,0.9315589353612167,0.8368283750664525,0.05835454510919493,0.20335311109222892,245,18,26,249
45,2,Nested logistic fusion,538,275,263,0.9857034220532319,0.9870228244432017,0.9312267657992565,0.931648807466298,0.9313543599257885,0.9507575757575758,0.9127272727272727,0.9127272727272727,0.9505703422053232,0.8632319724115008,0.049731217741560606,0.15965399580055076,250,13,24,251
45,2,Feature concatenation LR,538,275,263,0.9857034220532319,0.9868597560265865,0.9237918215613383,0.9237953681299689,0.9253187613843351,0.927007299270073,0.9236363636363636,0.9236363636363636,0.9239543726235742,0.847526288042055,0.055349895561373166,0.18357195207411028,243,20,21,254
45,3,Molecular branch,517,244,273,0.9726775956284153,0.9738215450853419,0.9110251450676983,0.9103089533417403,0.9049586776859504,0.9125,0.8975409836065574,0.8975409836065574,0.9230769230769231,0.8214321955468101,0.07557507781469824,0.464855435106944,252,21,25,219
45,3,Contextual branch,517,244,273,0.9836816189275206,0.9826020242433298,0.9264990328820116,0.926267038971957,0.9221311475409836,0.9221311475409836,0.9221311475409836,0.9221311475409836,0.9304029304029304,0.852534077943914,0.058171055072844896,0.25604275084239353,254,19,19,225
45,3,Equal probability mean,517,244,273,0.9850477391460998,0.984881206667554,0.9342359767891683,0.9331576893052302,0.9291666666666667,0.9449152542372882,0.9139344262295082,0.9139344262295082,0.9523809523809523,0.8682466157719317,0.04745056270517105,0.17974629489234417,260,13,21,223
45,3,Equal logit mean,517,244,273,0.9874196841409957,0.9870956434355238,0.9342359767891683,0.9331576893052302,0.9291666666666667,0.9449152542372882,0.9139344262295082,0.9139344262295082,0.9523809523809523,0.8682466157719317,0.050993300458623644,0.23024792853576537,260,13,21,223
45,3,Learned convex probability mean,517,244,273,0.9857533177205308,0.9854260915389874,0.9284332688588007,0.9278808623070918,0.9237113402061856,0.9294605809128631,0.9180327868852459,0.9180327868852459,0.9377289377289377,0.856379046046756,0.04857624223348367,0.18274746643226525,256,17,20,224
45,3,Nested logistic fusion,517,244,273,0.9878250165135412,0.9871248319298214,0.9381044487427466,0.9379090854500691,0.9344262295081968,0.9344262295081968,0.9344262295081968,0.9344262295081968,0.9413919413919414,0.8758181709001381,0.043642227482443056,0.14414724296391168,257,16,16,228
45,3,Feature concatenation LR,517,244,273,0.9875547949318442,0.9872554629501588,0.9381044487427466,0.9385621209391701,0.9352226720647774,0.924,0.9467213114754098,0.9467213114754098,0.9304029304029304,0.8762170825393213,0.047693811471731476,0.16379219430597627,254,19,13,231
45,4,Molecular branch,582,260,322,0.9739130434782608,0.9726820945311895,0.9037800687285223,0.9000836120401339,0.8893280632411067,0.9146341463414634,0.8653846153846154,0.8653846153846154,0.9347826086956522,0.8053008837811573,0.07560345092664664,0.37260591336278037,301,21,35,225
45,4,Contextual branch,582,260,322,0.9859412326803632,0.9841962679707693,0.9312714776632303,0.9304825609173435,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.937888198757764,0.8609651218346871,0.05607551859627963,0.23107368549957735,302,20,20,240
45,4,Equal probability mean,582,260,322,0.9860606784519828,0.9840040547451201,0.9278350515463918,0.9236741519350216,0.9163346613545816,0.9504132231404959,0.8846153846153846,0.8846153846153846,0.9627329192546584,0.8547309552085365,0.050578179501831744,0.16617444519495192,310,12,30,230
45,4,Equal logit mean,582,260,322,0.988640707118968,0.9869107452909904,0.9278350515463918,0.9236741519350216,0.9163346613545816,0.9504132231404959,0.8846153846153846,0.8846153846153846,0.9627329192546584,0.8547309552085365,0.05309511272005845,0.20413331664489245,310,12,30,230
45,4,Learned convex probability mean,582,260,322,0.9872073578595317,0.9852485491371882,0.9278350515463918,0.9266364070711897,0.918918918918919,0.9224806201550387,0.9153846153846154,0.9153846153846154,0.937888198757764,0.8539258499705945,0.04935091975180264,0.1621830437258437,302,20,22,238
45,4,Nested logistic fusion,582,260,322,0.9891423793597707,0.9877334814996317,0.9347079037800687,0.9335881509794554,0.9266409266409267,0.9302325581395349,0.9230769230769231,0.9230769230769231,0.9440993788819876,0.8678399785523429,0.041950421767767074,0.1358296401744707,304,18,20,240
45,4,Feature concatenation LR,582,260,322,0.9906235069278548,0.9893753675517456,0.9501718213058419,0.9501552795031056,0.9445506692160612,0.9391634980988594,0.95,0.95,0.9503105590062112,0.8993603515690995,0.038182010829374634,0.1359065113817042,306,16,13,247
45,5,Molecular branch,547,264,283,0.9686663454331299,0.9695021699361461,0.9177330895795247,0.9171886711639361,0.9136276391554703,0.9260700389105059,0.9015151515151515,0.9015151515151515,0.9328621908127208,0.8353954832239934,0.07219670790062,0.4888699037370245,264,19,26,238
45,5,Contextual branch,547,264,283,0.9845540207731021,0.9829251934638784,0.9378427787934186,0.9386577792054824,0.9372693726937269,0.9136690647482014,0.9621212121212122,0.9621212121212122,0.9151943462897526,0.8769048548520952,0.05268360378038805,0.24585559610933758,259,24,10,254
45,5,Equal probability mean,547,264,283,0.9856917228825356,0.983695009809952,0.9378427787934186,0.9376405396723417,0.935361216730038,0.9389312977099237,0.9318181818181818,0.9318181818181818,0.9434628975265018,0.8755272065536545,0.046082641177441666,0.19254516043629222,267,16,18,246
45,5,Equal logit mean,547,264,283,0.9848351001177856,0.9828360024997519,0.9378427787934186,0.9376405396723417,0.935361216730038,0.9389312977099237,0.9318181818181818,0.9318181818181818,0.9434628975265018,0.8755272065536545,0.051370528739428455,0.25989346595176704,267,16,18,246
45,5,Learned convex probability mean,547,264,283,0.9863208052253989,0.9843244402966511,0.9378427787934186,0.9384034693221972,0.9368029739776952,0.9197080291970803,0.9545454545454546,0.9545454545454546,0.9222614840989399,0.8762793031853167,0.045188516197695615,0.18591236271330394,261,22,12,252
45,5,Nested logistic fusion,547,264,283,0.9860531106114144,0.9842331808650066,0.9378427787934186,0.9382763143805547,0.9365671641791045,0.9227941176470589,0.9507575757575758,0.9507575757575758,0.9257950530035336,0.8760368578257433,0.04472358927385829,0.15408600347399146,262,21,13,251
45,5,Feature concatenation LR,547,264,283,0.9865081914551879,0.985854830983955,0.9341864716636198,0.9349970553592462,0.933579335793358,0.9100719424460432,0.9583333333333334,0.9583333333333334,0.911660777385159,0.869586834597555,0.0490104106301725,0.1756714285505588,258,25,11,253
46,1,Molecular branch,565,285,280,0.9680451127819549,0.9719585214524665,0.904424778761062,0.9046365914786967,0.9028776978417267,0.9261992619926199,0.8807017543859649,0.8807017543859649,0.9285714285714286,0.8099128404275334,0.08401126365760284,0.5299097250010104,260,20,34,251
46,1,Contextual branch,565,285,280,0.9843734335839598,0.9846627620955037,0.9256637168141593,0.9258145363408521,0.925,0.9418181818181818,0.9087719298245615,0.9087719298245615,0.9428571428571428,0.8518959992115881,0.05920425473856627,0.26340328408499314,264,16,26,259
46,1,Equal probability mean,565,285,280,0.9845112781954888,0.9849331375767897,0.9274336283185841,0.9277568922305764,0.9253187613843351,0.9621212121212122,0.8912280701754386,0.8912280701754386,0.9642857142857143,0.8573205737693054,0.05415057259053546,0.1939043902531346,270,10,31,254
46,1,Equal logit mean,565,285,280,0.9861027568922306,0.9862551288778358,0.9274336283185841,0.9277568922305764,0.9253187613843351,0.9621212121212122,0.8912280701754386,0.8912280701754386,0.9642857142857143,0.8573205737693054,0.06331609374955867,0.28466659837256914,270,10,31,254
46,1,Learned convex probability mean,565,285,280,0.9851503759398496,0.9853822699727708,0.9292035398230089,0.9293859649122806,0.9283154121863799,0.9487179487179487,0.9087719298245615,0.9087719298245615,0.95,0.8592242721945244,0.05209368273869553,0.1880608440412015,266,14,26,259
46,1,Nested logistic fusion,565,285,280,0.9875563909774436,0.9874865994295098,0.9309734513274336,0.9311403508771929,0.9302325581395349,0.948905109489051,0.9122807017543859,0.9122807017543859,0.95,0.8626375053402655,0.04655555200924309,0.14932332590055067,266,14,25,260
46,1,Feature concatenation LR,565,285,280,0.9908395989974937,0.9907353425481176,0.9433628318584071,0.943389724310777,0.9436619718309859,0.9469964664310954,0.9403508771929825,0.9403508771929825,0.9464285714285714,0.886746112928118,0.04057607629064044,0.13468312172438193,265,15,17,268
46,2,Molecular branch,517,265,252,0.9739742437855646,0.9772917530571237,0.8955512572533849,0.8950958370769692,0.8996282527881041,0.8864468864468864,0.9132075471698113,0.9132075471698113,0.876984126984127,0.7911875052663554,0.08863000186914405,0.44352419599395687,221,31,23,242
46,2,Contextual branch,517,265,252,0.9822252171308774,0.9827609803826866,0.9245647969052224,0.9237870619946091,0.9284403669724771,0.9035714285714286,0.9547169811320755,0.9547169811320755,0.8928571428571429,0.8502520899795976,0.06372043572062829,0.3030803297736143,225,27,12,253
46,2,Equal probability mean,517,265,252,0.982240191674154,0.9840787147413215,0.9342359767891683,0.9339997005091345,0.9363295880149812,0.929368029739777,0.9433962264150944,0.9433962264150944,0.9246031746031746,0.8684416672226114,0.05822567683144295,0.2341262905356951,233,19,15,250
46,2,Equal logit mean,517,265,252,0.985759209344115,0.986861954284473,0.9342359767891683,0.9339997005091345,0.9363295880149812,0.929368029739777,0.9433962264150944,0.9433962264150944,0.9246031746031746,0.8684416672226114,0.05518541964466783,0.25589270840576483,233,19,15,250
46,2,Learned convex probability mean,517,265,252,0.9825546570829589,0.9841811352556896,0.9264990328820116,0.9257711889787361,0.9301470588235294,0.9068100358422939,0.9547169811320755,0.9547169811320755,0.8968253968253969,0.8539626832970314,0.056169724279663824,0.23316695529790968,226,26,12,253
46,2,Nested logistic fusion,517,265,252,0.9856693620844564,0.9863974526694067,0.9381044487427466,0.9372866127583108,0.9413919413919414,0.9145907473309609,0.969811320754717,0.969811320754717,0.9047619047619048,0.8776275006535423,0.04761298558092394,0.16363611650784418,228,24,8,257
46,2,Feature concatenation LR,517,265,252,0.9836777478286912,0.9845923961668627,0.9323017408123792,0.931723569931117,0.9353049907578558,0.9166666666666666,0.9547169811320755,0.9547169811320755,0.9087301587301587,0.8651589408646422,0.0547535425541689,0.2119558744155017,229,23,12,253
46,3,Molecular branch,575,281,294,0.9646670055922725,0.9708164354984103,0.92,0.9194083327281091,0.916058394160584,0.9400749063670412,0.8932384341637011,0.8932384341637011,0.9455782312925171,0.8407422769659242,0.06947872259896297,0.5336804821612245,278,16,30,251
46,3,Contextual branch,575,281,294,0.9743505943302587,0.9749366635035734,0.9043478260869565,0.9040235311206333,0.9009009009009009,0.9124087591240876,0.8896797153024911,0.8896797153024911,0.9183673469387755,0.8087326032674663,0.0771545943601115,0.3620027311453891,270,24,31,250
46,3,Equal probability mean,575,281,294,0.9768320139443678,0.9797331619687347,0.9234782608695652,0.9227310141138305,0.9191176470588235,0.9505703422053232,0.8896797153024911,0.8896797153024911,0.95578231292517,0.8483318274766165,0.06025596254884932,0.2622919452573763,281,13,31,250
46,3,Equal logit mean,575,281,294,0.9777277459026316,0.9802904082891511,0.9234782608695652,0.9227310141138305,0.9191176470588235,0.9505703422053232,0.8896797153024911,0.8896797153024911,0.95578231292517,0.8483318274766165,0.06574634474065488,0.3571233813185736,281,13,31,250
46,3,Learned convex probability mean,575,281,294,0.9766625511414531,0.9791282923660871,0.9113043478260869,0.9108262522090687,0.9074410163339383,0.9259259259259259,0.8896797153024911,0.8896797153024911,0.9319727891156463,0.8229684891793778,0.06473412614970543,0.26463518670697955,274,20,31,250
46,3,Nested logistic fusion,575,281,294,0.9788897765511899,0.9804343711922474,0.9147826086956522,0.914542329387271,0.9120287253141831,0.9202898550724637,0.9039145907473309,0.9039145907473309,0.9251700680272109,0.8295366320552504,0.060872648008168405,0.19506265943191106,272,22,27,254
46,3,Feature concatenation LR,575,281,294,0.973805892463747,0.9769871568912345,0.9147826086956522,0.9146210085457671,0.9123434704830053,0.9172661870503597,0.9074733096085409,0.9074733096085409,0.9217687074829932,0.8294830232775692,0.0660767365485987,0.2810141237903554,271,23,26,255
46,4,Molecular branch,557,264,293,0.9567690557451651,0.9559191747552569,0.8779174147217235,0.8762733995242528,0.867704280155642,0.892,0.8446969696969697,0.8446969696969697,0.9078498293515358,0.7554923904609915,0.10913171875899542,0.660419358105316,266,27,41,223
46,4,Contextual branch,557,264,293,0.982056055434895,0.9817136185492674,0.9245960502692998,0.9249534595097735,0.9213483146067416,0.9111111111111111,0.9318181818181818,0.9318181818181818,0.9180887372013652,0.8491497928109213,0.06123333213394597,0.27175202377308244,269,24,18,246
46,4,Equal probability mean,557,264,293,0.9788240769469438,0.9784118024607324,0.9030520646319569,0.9012889130209949,0.89453125,0.9233870967741935,0.8674242424242424,0.8674242424242424,0.9351535836177475,0.8063393424758306,0.0610795137571132,0.1963618356633739,274,19,35,229
46,4,Equal logit mean,557,264,293,0.9815518667907747,0.9802973353004126,0.9030520646319569,0.9012889130209949,0.89453125,0.9233870967741935,0.8674242424242424,0.8674242424242424,0.9351535836177475,0.8063393424758306,0.07063803606457164,0.2818024073046391,274,19,35,229
46,4,Learned convex probability mean,557,264,293,0.9829222256696659,0.9826977259739166,0.9228007181328546,0.922872065363533,0.9190207156308852,0.9138576779026217,0.9242424242424242,0.9242424242424242,0.9215017064846417,0.845318038359856,0.05513178122355629,0.18321271456008886,270,23,20,244
46,4,Nested logistic fusion,557,264,293,0.9846804219671114,0.9841064274341108,0.9245960502692998,0.9247660047574724,0.9210526315789473,0.914179104477612,0.928030303030303,0.928030303030303,0.9215017064846417,0.8489834075426926,0.05035113303396739,0.16141318419334857,270,23,19,245
46,4,Feature concatenation LR,557,264,293,0.985236322267039,0.9844997153879702,0.9281867145421903,0.9291162478022547,0.9259259259259259,0.9057971014492754,0.946969696969697,0.946969696969697,0.9112627986348123,0.8571030232803916,0.0510807384931219,0.18627277498847689,267,26,14,250
46,5,Molecular branch,521,264,257,0.9628139370357269,0.9671403506837283,0.9040307101727447,0.9044776559368,0.9019607843137255,0.9349593495934959,0.8712121212121212,0.8712121212121212,0.9377431906614786,0.8101382839584685,0.086287444364455,0.5851294499983404,241,16,34,230
46,5,Contextual branch,521,264,257,0.9847895295366113,0.9851700017043268,0.9424184261036468,0.9424080297134771,0.9431818181818182,0.9431818181818182,0.9431818181818182,0.9431818181818182,0.9416342412451362,0.8848160594269544,0.05376632104491191,0.2517757233440722,242,15,15,249
46,5,Equal probability mean,521,264,257,0.9841410211060017,0.9862165217372162,0.9424184261036468,0.9427175451008136,0.9418604651162791,0.9642857142857143,0.9204545454545454,0.9204545454545454,0.9649805447470817,0.8858268583240675,0.050515930122078063,0.20773423053764498,248,9,21,243
46,5,Equal logit mean,521,264,257,0.9860128522579884,0.9877209705763492,0.9424184261036468,0.9427175451008136,0.9418604651162791,0.9642857142857143,0.9204545454545454,0.9204545454545454,0.9649805447470817,0.8858268583240675,0.04948526082498995,0.24937244053842927,248,9,21,243
46,5,Learned convex probability mean,521,264,257,0.9852906496875369,0.9871072504052417,0.9366602687140115,0.9367777974295484,0.9369024856596558,0.9459459459459459,0.928030303030303,0.928030303030303,0.9455252918287937,0.8734912260462486,0.047175060165190914,0.19459900745067224,243,14,19,245
46,5,Nested logistic fusion,521,264,257,0.9884889753566797,0.9894574070338173,0.9385796545105566,0.9386201509255984,0.9391634980988594,0.9427480916030534,0.9356060606060606,0.9356060606060606,0.9416342412451362,0.8771756615270491,0.04227332024041797,0.14107738943809034,242,15,17,247
46,5,Feature concatenation LR,521,264,257,0.988798490744016,0.9897814483495626,0.9424184261036468,0.9425112015092559,0.9427480916030534,0.95,0.9356060606060606,0.9356060606060606,0.9494163424124513,0.8849441482411348,0.044226792659023136,0.1574692102901319,244,13,17,247
