evaluation,replicate,metric,value
Similarity-grouped development OOF,1877,LogLoss,0.16679955870049318
Similarity-grouped development OOF,1877,ECE_equal_width_10,0.015484493337998919
Similarity-grouped development OOF,1877,ECE_equal_frequency_10,0.012020731956414663
Similarity-grouped development OOF,1877,Calibration_intercept,0.09858641438875052
Similarity-grouped development OOF,1877,Calibration_slope,0.9705182801594614
Similarity-grouped development OOF,1878,Brier,0.0527147635658844
Similarity-grouped development OOF,1878,LogLoss,0.17083913617568883
Similarity-grouped development OOF,1878,ECE_equal_width_10,0.011569776640927409
Similarity-grouped development OOF,1878,ECE_equal_frequency_10,0.01284899955412509
Similarity-grouped development OOF,1878,Calibration_intercept,0.019913301976048643
Similarity-grouped development OOF,1878,Calibration_slope,0.9883773818956363
Similarity-grouped development OOF,1879,Brier,0.046778787611449615
Similarity-grouped development OOF,1879,LogLoss,0.1557311107117931
Similarity-grouped development OOF,1879,ECE_equal_width_10,0.010043937384468625
Similarity-grouped development OOF,1879,ECE_equal_frequency_10,0.007834668524905853
Similarity-grouped development OOF,1879,Calibration_intercept,0.011315289637614242
Similarity-grouped development OOF,1879,Calibration_slope,1.0268394622443018
Similarity-grouped development OOF,1880,Brier,0.053607019636596386
Similarity-grouped development OOF,1880,LogLoss,0.17621479352284913
Similarity-grouped development OOF,1880,ECE_equal_width_10,0.012136289899294469
Similarity-grouped development OOF,1880,ECE_equal_frequency_10,0.01309883406184641
Similarity-grouped development OOF,1880,Calibration_intercept,0.06391943237565548
Similarity-grouped development OOF,1880,Calibration_slope,0.9815394185189457
Similarity-grouped development OOF,1881,Brier,0.04810793215762482
Similarity-grouped development OOF,1881,LogLoss,0.15917800736604468
Similarity-grouped development OOF,1881,ECE_equal_width_10,0.012992199606187879
Similarity-grouped development OOF,1881,ECE_equal_frequency_10,0.008929440295345191
Similarity-grouped development OOF,1881,Calibration_intercept,0.10651217988457927
Similarity-grouped development OOF,1881,Calibration_slope,1.0316668980556178
Similarity-grouped development OOF,1882,Brier,0.04311391994688613
Similarity-grouped development OOF,1882,LogLoss,0.14356773517569066
Similarity-grouped development OOF,1882,ECE_equal_width_10,0.015712956150792462
Similarity-grouped development OOF,1882,ECE_equal_frequency_10,0.005682782907644346
Similarity-grouped development OOF,1882,Calibration_intercept,0.03409274681756206
Similarity-grouped development OOF,1882,Calibration_slope,1.0745795324001846
Similarity-grouped development OOF,1883,Brier,0.04194596311148851
Similarity-grouped development OOF,1883,LogLoss,0.14164065836109518
Similarity-grouped development OOF,1883,ECE_equal_width_10,0.01423899546015121
Similarity-grouped development OOF,1883,ECE_equal_frequency_10,0.005903296048330428
Similarity-grouped development OOF,1883,Calibration_intercept,0.03359446138557727
Similarity-grouped development OOF,1883,Calibration_slope,1.0840546097298507
Similarity-grouped development OOF,1884,Brier,0.050245316332489236
Similarity-grouped development OOF,1884,LogLoss,0.16672640680445097
Similarity-grouped development OOF,1884,ECE_equal_width_10,0.013787068182124277
Similarity-grouped development OOF,1884,ECE_equal_frequency_10,0.007235646483343463
Similarity-grouped development OOF,1884,Calibration_intercept,-0.003294221287614282
Similarity-grouped development OOF,1884,Calibration_slope,1.0105795408633762
Similarity-grouped development OOF,1885,Brier,0.04681192664998048
Similarity-grouped development OOF,1885,LogLoss,0.15909007253589816
Similarity-grouped development OOF,1885,ECE_equal_width_10,0.016034470402601603
Similarity-grouped development OOF,1885,ECE_equal_frequency_10,0.012623268947168963
Similarity-grouped development OOF,1885,Calibration_intercept,0.054026591923809174
Similarity-grouped development OOF,1885,Calibration_slope,1.0014976404120417
Similarity-grouped development OOF,1886,Brier,0.03939512517072255
Similarity-grouped development OOF,1886,LogLoss,0.13306644640226706
Similarity-grouped development OOF,1886,ECE_equal_width_10,0.01067462395552328
Similarity-grouped development OOF,1886,ECE_equal_frequency_10,0.00973049662803496
Similarity-grouped development OOF,1886,Calibration_intercept,-0.06941712328167149
Similarity-grouped development OOF,1886,Calibration_slope,1.1612410789439958
Similarity-grouped development OOF,1887,Brier,0.049837675655292776
Similarity-grouped development OOF,1887,LogLoss,0.1634074086120909
Similarity-grouped development OOF,1887,ECE_equal_width_10,0.010204530270940525
Similarity-grouped development OOF,1887,ECE_equal_frequency_10,0.011122304929501727
Similarity-grouped development OOF,1887,Calibration_intercept,0.052681276519807384
Similarity-grouped development OOF,1887,Calibration_slope,1.005365576677845
Similarity-grouped development OOF,1888,Brier,0.04505306130627997
Similarity-grouped development OOF,1888,LogLoss,0.15158083897333458
Similarity-grouped development OOF,1888,ECE_equal_width_10,0.011218109385393863
Similarity-grouped development OOF,1888,ECE_equal_frequency_10,0.009135381269988824
Similarity-grouped development OOF,1888,Calibration_intercept,0.06043946232026655
Similarity-grouped development OOF,1888,Calibration_slope,1.0536559190791162
Similarity-grouped development OOF,1889,Brier,0.05474692743989423
Similarity-grouped development OOF,1889,LogLoss,0.18031606157938512
Similarity-grouped development OOF,1889,ECE_equal_width_10,0.0162684012971717
Similarity-grouped development OOF,1889,ECE_equal_frequency_10,0.01923543047808406
Similarity-grouped development OOF,1889,Calibration_intercept,-0.02664023980228033
Similarity-grouped development OOF,1889,Calibration_slope,0.9317844421937733
Similarity-grouped development OOF,1890,Brier,0.05114100308715614
Similarity-grouped development OOF,1890,LogLoss,0.16961678476635014
Similarity-grouped development OOF,1890,ECE_equal_width_10,0.015877361320647414
Similarity-grouped development OOF,1890,ECE_equal_frequency_10,0.014108402347318348
Similarity-grouped development OOF,1890,Calibration_intercept,0.007501058804210007
Similarity-grouped development OOF,1890,Calibration_slope,0.9608276415367893
Similarity-grouped development OOF,1891,Brier,0.05116986825536547
Similarity-grouped development OOF,1891,LogLoss,0.16969426335263518
Similarity-grouped development OOF,1891,ECE_equal_width_10,0.00782139550278833
Similarity-grouped development OOF,1891,ECE_equal_frequency_10,0.010988249328779707
Similarity-grouped development OOF,1891,Calibration_intercept,-0.018936826837138016
Similarity-grouped development OOF,1891,Calibration_slope,0.9804404238335039
Similarity-grouped development OOF,1892,Brier,0.04742407160990949
Similarity-grouped development OOF,1892,LogLoss,0.1588258304208635
Similarity-grouped development OOF,1892,ECE_equal_width_10,0.014359543838607665
Similarity-grouped development OOF,1892,ECE_equal_frequency_10,0.01189937789332669
Similarity-grouped development OOF,1892,Calibration_intercept,0.18859600896827225
Similarity-grouped development OOF,1892,Calibration_slope,1.0309456163150144
Similarity-grouped development OOF,1893,Brier,0.047307388640591856
Similarity-grouped development OOF,1893,LogLoss,0.15777684465628616
Similarity-grouped development OOF,1893,ECE_equal_width_10,0.013204692807851385
Similarity-grouped development OOF,1893,ECE_equal_frequency_10,0.009814634751070627
Similarity-grouped development OOF,1893,Calibration_intercept,0.07683986203758904
Similarity-grouped development OOF,1893,Calibration_slope,1.0208333629570632
Similarity-grouped development OOF,1894,Brier,0.046460078029620586
Similarity-grouped development OOF,1894,LogLoss,0.15441669041230413
Similarity-grouped development OOF,1894,ECE_equal_width_10,0.012290049070348861
Similarity-grouped development OOF,1894,ECE_equal_frequency_10,0.011753495465792548
Similarity-grouped development OOF,1894,Calibration_intercept,0.16982734981898706
Similarity-grouped development OOF,1894,Calibration_slope,1.0438260863595867
Similarity-grouped development OOF,1895,Brier,0.045928103318250514
Similarity-grouped development OOF,1895,LogLoss,0.1547611072823907
Similarity-grouped development OOF,1895,ECE_equal_width_10,0.012770678363938458
Similarity-grouped development OOF,1895,ECE_equal_frequency_10,0.008565267439285866
Similarity-grouped development OOF,1895,Calibration_intercept,0.07873626588393577
Similarity-grouped development OOF,1895,Calibration_slope,1.055276261781389
Similarity-grouped development OOF,1896,Brier,0.04932694187455176
Similarity-grouped development OOF,1896,LogLoss,0.1653140916829858
Similarity-grouped development OOF,1896,ECE_equal_width_10,0.008849070479229126
Similarity-grouped development OOF,1896,ECE_equal_frequency_10,0.008779219567727661
Similarity-grouped development OOF,1896,Calibration_intercept,0.036359798622420565
Similarity-grouped development OOF,1896,Calibration_slope,0.9922954614765293
Similarity-grouped development OOF,1897,Brier,0.04962549190892053
Similarity-grouped development OOF,1897,LogLoss,0.16783840197523214
Similarity-grouped development OOF,1897,ECE_equal_width_10,0.010955495646731305
Similarity-grouped development OOF,1897,ECE_equal_frequency_10,0.012454003069706886
Similarity-grouped development OOF,1897,Calibration_intercept,0.12090107505668045
Similarity-grouped development OOF,1897,Calibration_slope,0.9781251242890812
Similarity-grouped development OOF,1898,Brier,0.054242636429300425
Similarity-grouped development OOF,1898,LogLoss,0.1797730730418834
Similarity-grouped development OOF,1898,ECE_equal_width_10,0.016698047498248998
Similarity-grouped development OOF,1898,ECE_equal_frequency_10,0.014479245931263665
Similarity-grouped development OOF,1898,Calibration_intercept,0.13288434306936991
Similarity-grouped development OOF,1898,Calibration_slope,0.9481281113835596
Similarity-grouped development OOF,1899,Brier,0.051681461750144715
Similarity-grouped development OOF,1899,LogLoss,0.1663979770072017
Similarity-grouped development OOF,1899,ECE_equal_width_10,0.019787681424551617
Similarity-grouped development OOF,1899,ECE_equal_frequency_10,0.018421588242826567
Similarity-grouped development OOF,1899,Calibration_intercept,-0.18316501762599283
Similarity-grouped development OOF,1899,Calibration_slope,0.9791667104934652
Similarity-grouped development OOF,1900,Brier,0.047776399525550094
Similarity-grouped development OOF,1900,LogLoss,0.15967767956563464
Similarity-grouped development OOF,1900,ECE_equal_width_10,0.015908658317431903
Similarity-grouped development OOF,1900,ECE_equal_frequency_10,0.011094990848292187
Similarity-grouped development OOF,1900,Calibration_intercept,0.004812918188166269
Similarity-grouped development OOF,1900,Calibration_slope,1.0408582028048317
Similarity-grouped development OOF,1901,Brier,0.05043206496310728
Similarity-grouped development OOF,1901,LogLoss,0.1679974101304798
Similarity-grouped development OOF,1901,ECE_equal_width_10,0.01588123384464135
Similarity-grouped development OOF,1901,ECE_equal_frequency_10,0.009738278688273495
Similarity-grouped development OOF,1901,Calibration_intercept,0.14312601617219636
Similarity-grouped development OOF,1901,Calibration_slope,0.9940104378255877
Similarity-grouped development OOF,1902,Brier,0.04660250110728888
Similarity-grouped development OOF,1902,LogLoss,0.15608031274174666
Similarity-grouped development OOF,1902,ECE_equal_width_10,0.017447882418739426
Similarity-grouped development OOF,1902,ECE_equal_frequency_10,0.01430263075292801
Similarity-grouped development OOF,1902,Calibration_intercept,0.22658032426145158
Similarity-grouped development OOF,1902,Calibration_slope,1.0208807809291633
Similarity-grouped development OOF,1903,Brier,0.04615281246555335
Similarity-grouped development OOF,1903,LogLoss,0.152227275791006
Similarity-grouped development OOF,1903,ECE_equal_width_10,0.012542426337076397
Similarity-grouped development OOF,1903,ECE_equal_frequency_10,0.01105393203423475
Similarity-grouped development OOF,1903,Calibration_intercept,0.07342792458404737
Similarity-grouped development OOF,1903,Calibration_slope,1.050813556622178
Similarity-grouped development OOF,1904,Brier,0.051028064084057835
Similarity-grouped development OOF,1904,LogLoss,0.17054125319420751
Similarity-grouped development OOF,1904,ECE_equal_width_10,0.011235009364939205
Similarity-grouped development OOF,1904,ECE_equal_frequency_10,0.010985658292848489
Similarity-grouped development OOF,1904,Calibration_intercept,0.07678749695969413
Similarity-grouped development OOF,1904,Calibration_slope,0.9952786365898076
Similarity-grouped development OOF,1905,Brier,0.04956167258524821
Similarity-grouped development OOF,1905,LogLoss,0.16298660210060215
Similarity-grouped development OOF,1905,ECE_equal_width_10,0.011251944110842068
Similarity-grouped development OOF,1905,ECE_equal_frequency_10,0.012232133298933396
Similarity-grouped development OOF,1905,Calibration_intercept,0.14804640796446414
Similarity-grouped development OOF,1905,Calibration_slope,1.0434550513704923
Similarity-grouped development OOF,1906,Brier,0.04498578269257032
Similarity-grouped development OOF,1906,LogLoss,0.1521441142897388
