model,replicate,metric,value
Contextual peptide-adapted ESM-2 branch,2278,Brier,0.10228833303374235
Contextual peptide-adapted ESM-2 branch,2278,LogLoss,0.6872300409221718
Contextual peptide-adapted ESM-2 branch,2279,AUC,0.9369967385462135
Contextual peptide-adapted ESM-2 branch,2279,AUPRC,0.9318234300293173
Contextual peptide-adapted ESM-2 branch,2279,ACC,0.8768114804854638
Contextual peptide-adapted ESM-2 branch,2279,F1,0.8855027361654961
Contextual peptide-adapted ESM-2 branch,2279,Precision,0.9259525499669862
Contextual peptide-adapted ESM-2 branch,2279,Recall,0.8484390635778889
Contextual peptide-adapted ESM-2 branch,2279,MCC,0.7561164541081585
Contextual peptide-adapted ESM-2 branch,2279,Brier,0.12390976269380709
Contextual peptide-adapted ESM-2 branch,2279,LogLoss,0.8211728449123629
Contextual peptide-adapted ESM-2 branch,2280,AUC,0.9163383061852759
Contextual peptide-adapted ESM-2 branch,2280,AUPRC,0.8844453768809676
Contextual peptide-adapted ESM-2 branch,2280,ACC,0.8386007896958187
Contextual peptide-adapted ESM-2 branch,2280,F1,0.833610646507899
Contextual peptide-adapted ESM-2 branch,2280,Precision,0.8069587915944862
Contextual peptide-adapted ESM-2 branch,2280,Recall,0.8620831218385717
Contextual peptide-adapted ESM-2 branch,2280,MCC,0.6786366881236577
Contextual peptide-adapted ESM-2 branch,2280,Brier,0.14771685278124141
Contextual peptide-adapted ESM-2 branch,2280,LogLoss,0.7563010390580488
Contextual peptide-adapted ESM-2 branch,2281,AUC,0.8614151693111989
Contextual peptide-adapted ESM-2 branch,2281,AUPRC,0.821455497564329
Contextual peptide-adapted ESM-2 branch,2281,ACC,0.8057306033990628
Contextual peptide-adapted ESM-2 branch,2281,F1,0.8073627418060695
Contextual peptide-adapted ESM-2 branch,2281,Precision,0.8051779994576523
Contextual peptide-adapted ESM-2 branch,2281,Recall,0.8095593724215095
Contextual peptide-adapted ESM-2 branch,2281,MCC,0.6114453810024468
Contextual peptide-adapted ESM-2 branch,2281,Brier,0.18020638799345082
Contextual peptide-adapted ESM-2 branch,2281,LogLoss,1.2807819244382694
Contextual peptide-adapted ESM-2 branch,2282,AUC,0.8911918108118808
Contextual peptide-adapted ESM-2 branch,2282,AUPRC,0.874157440166141
Contextual peptide-adapted ESM-2 branch,2282,ACC,0.8366339880161106
Contextual peptide-adapted ESM-2 branch,2282,F1,0.8384302609224856
Contextual peptide-adapted ESM-2 branch,2282,Precision,0.7816258870396557
Contextual peptide-adapted ESM-2 branch,2282,Recall,0.9041381699064381
Contextual peptide-adapted ESM-2 branch,2282,MCC,0.6823136019172518
Contextual peptide-adapted ESM-2 branch,2282,Brier,0.16390793810477655
Contextual peptide-adapted ESM-2 branch,2282,LogLoss,1.0050418993182657
Contextual peptide-adapted ESM-2 branch,2283,AUC,0.9071693979280808
Contextual peptide-adapted ESM-2 branch,2283,AUPRC,0.9288588166606204
Contextual peptide-adapted ESM-2 branch,2283,ACC,0.8546356757281869
Contextual peptide-adapted ESM-2 branch,2283,F1,0.8652594293610852
Contextual peptide-adapted ESM-2 branch,2283,Precision,0.8690373732400045
Contextual peptide-adapted ESM-2 branch,2283,Recall,0.8615141908201048
Contextual peptide-adapted ESM-2 branch,2283,MCC,0.7074906650507847
Contextual peptide-adapted ESM-2 branch,2283,Brier,0.1411680936327506
Contextual peptide-adapted ESM-2 branch,2283,LogLoss,0.8528870079674076
Contextual peptide-adapted ESM-2 branch,2284,AUC,0.9049947252539396
Contextual peptide-adapted ESM-2 branch,2284,AUPRC,0.894037129727899
Contextual peptide-adapted ESM-2 branch,2284,ACC,0.8317035884212783
Contextual peptide-adapted ESM-2 branch,2284,F1,0.8408409640012259
Contextual peptide-adapted ESM-2 branch,2284,Precision,0.796478637328488
Contextual peptide-adapted ESM-2 branch,2284,Recall,0.8904365664318126
Contextual peptide-adapted ESM-2 branch,2284,MCC,0.6681148815846303
Contextual peptide-adapted ESM-2 branch,2284,Brier,0.15533063197297103
Contextual peptide-adapted ESM-2 branch,2284,LogLoss,0.9147608978712822
Contextual peptide-adapted ESM-2 branch,2285,AUC,0.9597162516881014
Contextual peptide-adapted ESM-2 branch,2285,AUPRC,0.9662567015713238
Contextual peptide-adapted ESM-2 branch,2285,ACC,0.9030040072998116
Contextual peptide-adapted ESM-2 branch,2285,F1,0.9024576145592577
Contextual peptide-adapted ESM-2 branch,2285,Precision,0.9598586818425493
Contextual peptide-adapted ESM-2 branch,2285,Recall,0.851534504411481
Contextual peptide-adapted ESM-2 branch,2285,MCC,0.8124114970838652
Contextual peptide-adapted ESM-2 branch,2285,Brier,0.10159608980975156
Contextual peptide-adapted ESM-2 branch,2285,LogLoss,0.5443709210426516
Contextual peptide-adapted ESM-2 branch,2286,AUC,0.8817161224756846
Contextual peptide-adapted ESM-2 branch,2286,AUPRC,0.8464867722202243
Contextual peptide-adapted ESM-2 branch,2286,ACC,0.85259657761474
Contextual peptide-adapted ESM-2 branch,2286,F1,0.8595080771218383
Contextual peptide-adapted ESM-2 branch,2286,Precision,0.8189587240722358
Contextual peptide-adapted ESM-2 branch,2286,Recall,0.9042820710710775
Contextual peptide-adapted ESM-2 branch,2286,MCC,0.7091108660658082
Contextual peptide-adapted ESM-2 branch,2286,Brier,0.1401402339325709
Contextual peptide-adapted ESM-2 branch,2286,LogLoss,1.027601603079193
Contextual peptide-adapted ESM-2 branch,2287,AUC,0.9384061660634418
Contextual peptide-adapted ESM-2 branch,2287,AUPRC,0.9286797761810023
Contextual peptide-adapted ESM-2 branch,2287,ACC,0.9050661750343084
Contextual peptide-adapted ESM-2 branch,2287,F1,0.9072439792626419
Contextual peptide-adapted ESM-2 branch,2287,Precision,0.8838900247385857
Contextual peptide-adapted ESM-2 branch,2287,Recall,0.9318655324633595
Contextual peptide-adapted ESM-2 branch,2287,MCC,0.8113536144871915
Contextual peptide-adapted ESM-2 branch,2287,Brier,0.09813528624877077
Contextual peptide-adapted ESM-2 branch,2287,LogLoss,0.6312932301307983
Contextual peptide-adapted ESM-2 branch,2288,AUC,0.9338987359050296
Contextual peptide-adapted ESM-2 branch,2288,AUPRC,0.9241000342352594
Contextual peptide-adapted ESM-2 branch,2288,ACC,0.8581367067567126
Contextual peptide-adapted ESM-2 branch,2288,F1,0.8567570978828319
Contextual peptide-adapted ESM-2 branch,2288,Precision,0.8995339680228416
Contextual peptide-adapted ESM-2 branch,2288,Recall,0.817864000580547
Contextual peptide-adapted ESM-2 branch,2288,MCC,0.7200629763341724
Contextual peptide-adapted ESM-2 branch,2288,Brier,0.11128779369896487
Contextual peptide-adapted ESM-2 branch,2288,LogLoss,0.6329741686106874
Contextual peptide-adapted ESM-2 branch,2289,AUC,0.9357474548118203
Contextual peptide-adapted ESM-2 branch,2289,AUPRC,0.9434904975471928
Contextual peptide-adapted ESM-2 branch,2289,ACC,0.8176579286279942
Contextual peptide-adapted ESM-2 branch,2289,F1,0.816777926712707
Contextual peptide-adapted ESM-2 branch,2289,Precision,0.9016942299703777
Contextual peptide-adapted ESM-2 branch,2289,Recall,0.7464788980859002
Contextual peptide-adapted ESM-2 branch,2289,MCC,0.6497995309159511
Contextual peptide-adapted ESM-2 branch,2289,Brier,0.15029582951771764
Contextual peptide-adapted ESM-2 branch,2289,LogLoss,0.6879658525383916
Contextual peptide-adapted ESM-2 branch,2290,AUC,0.9298514897349449
Contextual peptide-adapted ESM-2 branch,2290,AUPRC,0.8991904847889135
Contextual peptide-adapted ESM-2 branch,2290,ACC,0.9083308353357968
Contextual peptide-adapted ESM-2 branch,2290,F1,0.9099962152361806
Contextual peptide-adapted ESM-2 branch,2290,Precision,0.8995398111580843
Contextual peptide-adapted ESM-2 branch,2290,Recall,0.9206985723606923
Contextual peptide-adapted ESM-2 branch,2290,MCC,0.8168537087485407
Contextual peptide-adapted ESM-2 branch,2290,Brier,0.09540296990881565
Contextual peptide-adapted ESM-2 branch,2290,LogLoss,0.7103673388889277
Contextual peptide-adapted ESM-2 branch,2291,AUC,0.920847794217087
Contextual peptide-adapted ESM-2 branch,2291,AUPRC,0.9252841962749528
Contextual peptide-adapted ESM-2 branch,2291,ACC,0.8700018531602628
Contextual peptide-adapted ESM-2 branch,2291,F1,0.8621292697898689
Contextual peptide-adapted ESM-2 branch,2291,Precision,0.8786156039373183
Contextual peptide-adapted ESM-2 branch,2291,Recall,0.8462502390166093
Contextual peptide-adapted ESM-2 branch,2291,MCC,0.7397010767847239
Contextual peptide-adapted ESM-2 branch,2291,Brier,0.13583413071044226
Contextual peptide-adapted ESM-2 branch,2291,LogLoss,0.9747574412525881
Contextual peptide-adapted ESM-2 branch,2292,AUC,0.9187509641805103
Contextual peptide-adapted ESM-2 branch,2292,AUPRC,0.9367643752313007
Contextual peptide-adapted ESM-2 branch,2292,ACC,0.8443832025118998
Contextual peptide-adapted ESM-2 branch,2292,F1,0.8502102570054303
Contextual peptide-adapted ESM-2 branch,2292,Precision,0.8711795217694113
Contextual peptide-adapted ESM-2 branch,2292,Recall,0.8302267248263706
Contextual peptide-adapted ESM-2 branch,2292,MCC,0.6893539830884161
Contextual peptide-adapted ESM-2 branch,2292,Brier,0.14653222631995444
Contextual peptide-adapted ESM-2 branch,2292,LogLoss,0.9695236350662237
Contextual peptide-adapted ESM-2 branch,2293,AUC,0.9447397114772953
Contextual peptide-adapted ESM-2 branch,2293,AUPRC,0.9200216552352538
Contextual peptide-adapted ESM-2 branch,2293,ACC,0.8699364998471266
Contextual peptide-adapted ESM-2 branch,2293,F1,0.8683630152529356
Contextual peptide-adapted ESM-2 branch,2293,Precision,0.9210648550944532
Contextual peptide-adapted ESM-2 branch,2293,Recall,0.821365794263398
Contextual peptide-adapted ESM-2 branch,2293,MCC,0.7454159062097677
Contextual peptide-adapted ESM-2 branch,2293,Brier,0.10436718335435337
Contextual peptide-adapted ESM-2 branch,2293,LogLoss,0.5706410997166287
Contextual peptide-adapted ESM-2 branch,2294,AUC,0.945371613640406
Contextual peptide-adapted ESM-2 branch,2294,AUPRC,0.9516670126443006
Contextual peptide-adapted ESM-2 branch,2294,ACC,0.8885665265929519
Contextual peptide-adapted ESM-2 branch,2294,F1,0.8906711647101095
Contextual peptide-adapted ESM-2 branch,2294,Precision,0.9092350895784952
Contextual peptide-adapted ESM-2 branch,2294,Recall,0.8728501147556933
Contextual peptide-adapted ESM-2 branch,2294,MCC,0.7778208722174902
Contextual peptide-adapted ESM-2 branch,2294,Brier,0.10395603933044513
Contextual peptide-adapted ESM-2 branch,2294,LogLoss,0.5650909105612368
Contextual peptide-adapted ESM-2 branch,2295,AUC,0.9255608857916365
Contextual peptide-adapted ESM-2 branch,2295,AUPRC,0.8945885553257991
Contextual peptide-adapted ESM-2 branch,2295,ACC,0.8926650780286484
Contextual peptide-adapted ESM-2 branch,2295,F1,0.8927935973925469
Contextual peptide-adapted ESM-2 branch,2295,Precision,0.9095102877396515
Contextual peptide-adapted ESM-2 branch,2295,Recall,0.8766803179647363
Contextual peptide-adapted ESM-2 branch,2295,MCC,0.785934621026982
Contextual peptide-adapted ESM-2 branch,2295,Brier,0.10191752836319258
Contextual peptide-adapted ESM-2 branch,2295,LogLoss,0.7805516102277849
Contextual peptide-adapted ESM-2 branch,2296,AUC,0.9293467410457869
Contextual peptide-adapted ESM-2 branch,2296,AUPRC,0.9410810175700032
Contextual peptide-adapted ESM-2 branch,2296,ACC,0.8530391848445521
Contextual peptide-adapted ESM-2 branch,2296,F1,0.8512280469878688
Contextual peptide-adapted ESM-2 branch,2296,Precision,0.8562276009003461
Contextual peptide-adapted ESM-2 branch,2296,Recall,0.8462865394088914
Contextual peptide-adapted ESM-2 branch,2296,MCC,0.7060915788057806
Contextual peptide-adapted ESM-2 branch,2296,Brier,0.12619796733501137
Contextual peptide-adapted ESM-2 branch,2296,LogLoss,0.7851762249174893
Contextual peptide-adapted ESM-2 branch,2297,AUC,0.9418520693863379
Contextual peptide-adapted ESM-2 branch,2297,AUPRC,0.9353329759693378
Contextual peptide-adapted ESM-2 branch,2297,ACC,0.8615034030401854
Contextual peptide-adapted ESM-2 branch,2297,F1,0.8414396574476078
Contextual peptide-adapted ESM-2 branch,2297,Precision,0.8771402517137402
Contextual peptide-adapted ESM-2 branch,2297,Recall,0.8085315158561512
Contextual peptide-adapted ESM-2 branch,2297,MCC,0.7207398760187694
Contextual peptide-adapted ESM-2 branch,2297,Brier,0.12416075952421246
Contextual peptide-adapted ESM-2 branch,2297,LogLoss,0.6250689637810477
Contextual peptide-adapted ESM-2 branch,2298,AUC,0.9301567589295258
Contextual peptide-adapted ESM-2 branch,2298,AUPRC,0.9271086208029737
Contextual peptide-adapted ESM-2 branch,2298,ACC,0.858109489083551
Contextual peptide-adapted ESM-2 branch,2298,F1,0.8490906854393855
Contextual peptide-adapted ESM-2 branch,2298,Precision,0.8519907996150483
Contextual peptide-adapted ESM-2 branch,2298,Recall,0.8462102478378825
Contextual peptide-adapted ESM-2 branch,2298,MCC,0.7152194709365005
Contextual peptide-adapted ESM-2 branch,2298,Brier,0.1293042139437083
Contextual peptide-adapted ESM-2 branch,2298,LogLoss,0.6815537597807632
Contextual peptide-adapted ESM-2 branch,2299,AUC,0.9224687479479361
Contextual peptide-adapted ESM-2 branch,2299,AUPRC,0.8897679447801269
Contextual peptide-adapted ESM-2 branch,2299,ACC,0.8878486894000455
Contextual peptide-adapted ESM-2 branch,2299,F1,0.8980307342435482
Contextual peptide-adapted ESM-2 branch,2299,Precision,0.8748350953090226
Contextual peptide-adapted ESM-2 branch,2299,Recall,0.9224899070868278
Contextual peptide-adapted ESM-2 branch,2299,MCC,0.7749764580365994
Contextual peptide-adapted ESM-2 branch,2299,Brier,0.10110906687442478
Contextual peptide-adapted ESM-2 branch,2299,LogLoss,0.6411765919748517
Contextual peptide-adapted ESM-2 branch,2300,AUC,0.8872183166828007
Contextual peptide-adapted ESM-2 branch,2300,AUPRC,0.8387928688823383
Contextual peptide-adapted ESM-2 branch,2300,ACC,0.861200215212515
Contextual peptide-adapted ESM-2 branch,2300,F1,0.8613648490528637
Contextual peptide-adapted ESM-2 branch,2300,Precision,0.8136741012461094
Contextual peptide-adapted ESM-2 branch,2300,Recall,0.9149941265056086
Contextual peptide-adapted ESM-2 branch,2300,MCC,0.728351606577786
Contextual peptide-adapted ESM-2 branch,2300,Brier,0.1344192160288695
Contextual peptide-adapted ESM-2 branch,2300,LogLoss,1.0750117057528292
Contextual peptide-adapted ESM-2 branch,2301,AUC,0.9167793231624987
Contextual peptide-adapted ESM-2 branch,2301,AUPRC,0.882430334476183
Contextual peptide-adapted ESM-2 branch,2301,ACC,0.85170725674146
Contextual peptide-adapted ESM-2 branch,2301,F1,0.8463021108692979
Contextual peptide-adapted ESM-2 branch,2301,Precision,0.8318912470311056
Contextual peptide-adapted ESM-2 branch,2301,Recall,0.8612210553925624
Contextual peptide-adapted ESM-2 branch,2301,MCC,0.7035242182918365
Contextual peptide-adapted ESM-2 branch,2301,Brier,0.13832243277190492
Contextual peptide-adapted ESM-2 branch,2301,LogLoss,0.7415962132074571
Contextual peptide-adapted ESM-2 branch,2302,AUC,0.8956938726551242
Contextual peptide-adapted ESM-2 branch,2302,AUPRC,0.9002681420454828
Contextual peptide-adapted ESM-2 branch,2302,ACC,0.8469648677305365
Contextual peptide-adapted ESM-2 branch,2302,F1,0.8605939035331198
Contextual peptide-adapted ESM-2 branch,2302,Precision,0.8382791095564379
Contextual peptide-adapted ESM-2 branch,2302,Recall,0.8841292166445582
Contextual peptide-adapted ESM-2 branch,2302,MCC,0.692446814170292
Contextual peptide-adapted ESM-2 branch,2302,Brier,0.14489480649281697
Contextual peptide-adapted ESM-2 branch,2302,LogLoss,0.7305188102600163
Contextual peptide-adapted ESM-2 branch,2303,AUC,0.9573662097787463
Contextual peptide-adapted ESM-2 branch,2303,AUPRC,0.9555086610968629
Contextual peptide-adapted ESM-2 branch,2303,ACC,0.8892801459664955
Contextual peptide-adapted ESM-2 branch,2303,F1,0.8886914718251228
Contextual peptide-adapted ESM-2 branch,2303,Precision,0.880894597389612
Contextual peptide-adapted ESM-2 branch,2303,Recall,0.8966276004342839
Contextual peptide-adapted ESM-2 branch,2303,MCC,0.7786919811222511
Contextual peptide-adapted ESM-2 branch,2303,Brier,0.09264046879164753
Contextual peptide-adapted ESM-2 branch,2303,LogLoss,0.37103987798237975
Contextual peptide-adapted ESM-2 branch,2304,AUC,0.9070774956611627
Contextual peptide-adapted ESM-2 branch,2304,AUPRC,0.8599609214163193
Contextual peptide-adapted ESM-2 branch,2304,ACC,0.8619259734986
Contextual peptide-adapted ESM-2 branch,2304,F1,0.8586452593070488
Contextual peptide-adapted ESM-2 branch,2304,Precision,0.7955944301804988
Contextual peptide-adapted ESM-2 branch,2304,Recall,0.9325497961114103
Contextual peptide-adapted ESM-2 branch,2304,MCC,0.734104953932221
Contextual peptide-adapted ESM-2 branch,2304,Brier,0.13611264684838897
Contextual peptide-adapted ESM-2 branch,2304,LogLoss,0.8527926243787781
Contextual peptide-adapted ESM-2 branch,2305,AUC,0.9619075813245119
Contextual peptide-adapted ESM-2 branch,2305,AUPRC,0.9269742405881048
Contextual peptide-adapted ESM-2 branch,2305,ACC,0.9249699058220835
Contextual peptide-adapted ESM-2 branch,2305,F1,0.9118964412716796
Contextual peptide-adapted ESM-2 branch,2305,Precision,0.9164769114728182
Contextual peptide-adapted ESM-2 branch,2305,Recall,0.9073615289427885
Contextual peptide-adapted ESM-2 branch,2305,MCC,0.8465961805715936
Contextual peptide-adapted ESM-2 branch,2305,Brier,0.06756206172571669
Contextual peptide-adapted ESM-2 branch,2305,LogLoss,0.40328978654850106
Contextual peptide-adapted ESM-2 branch,2306,AUC,0.868446926246289
Contextual peptide-adapted ESM-2 branch,2306,AUPRC,0.8531488256994832
Contextual peptide-adapted ESM-2 branch,2306,ACC,0.8303478262535259
Contextual peptide-adapted ESM-2 branch,2306,F1,0.8285482173430619
Contextual peptide-adapted ESM-2 branch,2306,Precision,0.8266202309337124
Contextual peptide-adapted ESM-2 branch,2306,Recall,0.8304852183432953
Contextual peptide-adapted ESM-2 branch,2306,MCC,0.6606671135265195
Contextual peptide-adapted ESM-2 branch,2306,Brier,0.16265332954929013
Contextual peptide-adapted ESM-2 branch,2306,LogLoss,1.141486496406965
Contextual peptide-adapted ESM-2 branch,2307,AUC,0.9140608574604239
Contextual peptide-adapted ESM-2 branch,2307,AUPRC,0.9167766751757171
Contextual peptide-adapted ESM-2 branch,2307,ACC,0.8491525019875393
Contextual peptide-adapted ESM-2 branch,2307,F1,0.8468734293457045
Contextual peptide-adapted ESM-2 branch,2307,Precision,0.8457466196671632
Contextual peptide-adapted ESM-2 branch,2307,Recall,0.8480032455842071
Contextual peptide-adapted ESM-2 branch,2307,MCC,0.6982410839880201
Contextual peptide-adapted ESM-2 branch,2307,Brier,0.14218379941288928
Contextual peptide-adapted ESM-2 branch,2307,LogLoss,0.7940050326305088
Contextual peptide-adapted ESM-2 branch,2308,AUC,0.9294126207642083
Contextual peptide-adapted ESM-2 branch,2308,AUPRC,0.9177505487765498
Contextual peptide-adapted ESM-2 branch,2308,ACC,0.8443868390630468
Contextual peptide-adapted ESM-2 branch,2308,F1,0.8444610983243243
Contextual peptide-adapted ESM-2 branch,2308,Precision,0.802119276866764
Contextual peptide-adapted ESM-2 branch,2308,Recall,0.8915222749867011
Contextual peptide-adapted ESM-2 branch,2308,MCC,0.6934970687807857
Contextual peptide-adapted ESM-2 branch,2308,Brier,0.13472482412021092
Contextual peptide-adapted ESM-2 branch,2308,LogLoss,0.7273494922935729
Contextual peptide-adapted ESM-2 branch,2309,AUC,0.9306149367509342
Contextual peptide-adapted ESM-2 branch,2309,AUPRC,0.9381000477324677
Contextual peptide-adapted ESM-2 branch,2309,ACC,0.8424360983640429
Contextual peptide-adapted ESM-2 branch,2309,F1,0.8558311068354068
Contextual peptide-adapted ESM-2 branch,2309,Precision,0.837522346269355
Contextual peptide-adapted ESM-2 branch,2309,Recall,0.874958239360408
Contextual peptide-adapted ESM-2 branch,2309,MCC,0.6831040891531954
Contextual peptide-adapted ESM-2 branch,2309,Brier,0.14017469489316137
Contextual peptide-adapted ESM-2 branch,2309,LogLoss,0.636879006922049
Contextual peptide-adapted ESM-2 branch,2310,AUC,0.9043334276354967
Contextual peptide-adapted ESM-2 branch,2310,AUPRC,0.9142792498876331
Contextual peptide-adapted ESM-2 branch,2310,ACC,0.816298696791243
Contextual peptide-adapted ESM-2 branch,2310,F1,0.8227802446571333
Contextual peptide-adapted ESM-2 branch,2310,Precision,0.792978922069588
Contextual peptide-adapted ESM-2 branch,2310,Recall,0.8549089909755891
Contextual peptide-adapted ESM-2 branch,2310,MCC,0.6345918027969226
Contextual peptide-adapted ESM-2 branch,2310,Brier,0.16232027490453335
Contextual peptide-adapted ESM-2 branch,2310,LogLoss,0.7896781537189143
Contextual peptide-adapted ESM-2 branch,2311,AUC,0.8962448887980224
Contextual peptide-adapted ESM-2 branch,2311,AUPRC,0.9149135554739439
Contextual peptide-adapted ESM-2 branch,2311,ACC,0.8164959627105869
Contextual peptide-adapted ESM-2 branch,2311,F1,0.8276612351703132
Contextual peptide-adapted ESM-2 branch,2311,Precision,0.8099710249567853
Contextual peptide-adapted ESM-2 branch,2311,Recall,0.8461414267429131
Contextual peptide-adapted ESM-2 branch,2311,MCC,0.6323343957158934
Contextual peptide-adapted ESM-2 branch,2311,Brier,0.17691885543059832
Contextual peptide-adapted ESM-2 branch,2311,LogLoss,0.872501330652837
Contextual peptide-adapted ESM-2 branch,2312,AUC,0.9067003230098504
Contextual peptide-adapted ESM-2 branch,2312,AUPRC,0.8946529241842515
Contextual peptide-adapted ESM-2 branch,2312,ACC,0.8542525717353875
Contextual peptide-adapted ESM-2 branch,2312,F1,0.8627153483275674
Contextual peptide-adapted ESM-2 branch,2312,Precision,0.8579458018880222
Contextual peptide-adapted ESM-2 branch,2312,Recall,0.8675382215518038
Contextual peptide-adapted ESM-2 branch,2312,MCC,0.7074531339426559
Contextual peptide-adapted ESM-2 branch,2312,Brier,0.12961180302561373
Contextual peptide-adapted ESM-2 branch,2312,LogLoss,0.7853104507275949
Contextual peptide-adapted ESM-2 branch,2313,AUC,0.883340885403678
Contextual peptide-adapted ESM-2 branch,2313,AUPRC,0.8644461395360229
Contextual peptide-adapted ESM-2 branch,2313,ACC,0.7985921458752397
Contextual peptide-adapted ESM-2 branch,2313,F1,0.8018280868681807
Contextual peptide-adapted ESM-2 branch,2313,Precision,0.8638625765427302
Contextual peptide-adapted ESM-2 branch,2313,Recall,0.7481061365667256
Contextual peptide-adapted ESM-2 branch,2313,MCC,0.6056333502196806
Contextual peptide-adapted ESM-2 branch,2313,Brier,0.18034399278522426
Contextual peptide-adapted ESM-2 branch,2313,LogLoss,1.0599712916981272
Contextual peptide-adapted ESM-2 branch,2314,AUC,0.9043579806065234
Contextual peptide-adapted ESM-2 branch,2314,AUPRC,0.8908917827564199
Contextual peptide-adapted ESM-2 branch,2314,ACC,0.837117918038899
Contextual peptide-adapted ESM-2 branch,2314,F1,0.8365496178454473
Contextual peptide-adapted ESM-2 branch,2314,Precision,0.850687305215071
Contextual peptide-adapted ESM-2 branch,2314,Recall,0.8228741608828425
Contextual peptide-adapted ESM-2 branch,2314,MCC,0.6746912395678117
Contextual peptide-adapted ESM-2 branch,2314,Brier,0.1305798606044015
Contextual peptide-adapted ESM-2 branch,2314,LogLoss,0.7748068548727722
Contextual peptide-adapted ESM-2 branch,2315,AUC,0.8616310393440996
Contextual peptide-adapted ESM-2 branch,2315,AUPRC,0.8412084845962862
Contextual peptide-adapted ESM-2 branch,2315,ACC,0.821879277892426
Contextual peptide-adapted ESM-2 branch,2315,F1,0.81796524813953
Contextual peptide-adapted ESM-2 branch,2315,Precision,0.8722142892010495
Contextual peptide-adapted ESM-2 branch,2315,Recall,0.7700693100232947
Contextual peptide-adapted ESM-2 branch,2315,MCC,0.6497091853601973
Contextual peptide-adapted ESM-2 branch,2315,Brier,0.1547725641177723
Contextual peptide-adapted ESM-2 branch,2315,LogLoss,1.3156177621597673
Contextual peptide-adapted ESM-2 branch,2316,AUC,0.8780652064899664
Contextual peptide-adapted ESM-2 branch,2316,AUPRC,0.8804855731919959
Contextual peptide-adapted ESM-2 branch,2316,ACC,0.7961969349840889
Contextual peptide-adapted ESM-2 branch,2316,F1,0.8026266880291569
Contextual peptide-adapted ESM-2 branch,2316,Precision,0.837676924223663
Contextual peptide-adapted ESM-2 branch,2316,Recall,0.7703918083699098
Contextual peptide-adapted ESM-2 branch,2316,MCC,0.5949436472183142
Contextual peptide-adapted ESM-2 branch,2316,Brier,0.18421498274120804
Contextual peptide-adapted ESM-2 branch,2316,LogLoss,1.0381116518511628
Contextual peptide-adapted ESM-2 branch,2317,AUC,0.9566228496096099
Contextual peptide-adapted ESM-2 branch,2317,AUPRC,0.9265765538085948
Contextual peptide-adapted ESM-2 branch,2317,ACC,0.936643905169123
Contextual peptide-adapted ESM-2 branch,2317,F1,0.9278820963943427
Contextual peptide-adapted ESM-2 branch,2317,Precision,0.919920914417683
Contextual peptide-adapted ESM-2 branch,2317,Recall,0.9359822766539547
Contextual peptide-adapted ESM-2 branch,2317,MCC,0.8715007828353475
Contextual peptide-adapted ESM-2 branch,2317,Brier,0.06967876140340527
Contextual peptide-adapted ESM-2 branch,2317,LogLoss,0.5001585980907627
Contextual peptide-adapted ESM-2 branch,2318,AUC,0.8410314244865134
Contextual peptide-adapted ESM-2 branch,2318,AUPRC,0.8186289013321836
Contextual peptide-adapted ESM-2 branch,2318,ACC,0.7909229105035409
Contextual peptide-adapted ESM-2 branch,2318,F1,0.7829140560220098
Contextual peptide-adapted ESM-2 branch,2318,Precision,0.8101916857931267
Contextual peptide-adapted ESM-2 branch,2318,Recall,0.7574133727541299
Contextual peptide-adapted ESM-2 branch,2318,MCC,0.5829442366219709
Contextual peptide-adapted ESM-2 branch,2318,Brier,0.2013113973590536
Contextual peptide-adapted ESM-2 branch,2318,LogLoss,1.7036077679291346
Contextual peptide-adapted ESM-2 branch,2319,AUC,0.9426828626623438
Contextual peptide-adapted ESM-2 branch,2319,AUPRC,0.9441745573817506
Contextual peptide-adapted ESM-2 branch,2319,ACC,0.8712527585921086
Contextual peptide-adapted ESM-2 branch,2319,F1,0.8727122844066375
Contextual peptide-adapted ESM-2 branch,2319,Precision,0.8854935997043699
Contextual peptide-adapted ESM-2 branch,2319,Recall,0.860294692993457
Contextual peptide-adapted ESM-2 branch,2319,MCC,0.7428432337144452
Contextual peptide-adapted ESM-2 branch,2319,Brier,0.11614140935615469
Contextual peptide-adapted ESM-2 branch,2319,LogLoss,0.5925375633175181
Contextual peptide-adapted ESM-2 branch,2320,AUC,0.9490212315105042
Contextual peptide-adapted ESM-2 branch,2320,AUPRC,0.9505691517886319
Contextual peptide-adapted ESM-2 branch,2320,ACC,0.897816885700435
Contextual peptide-adapted ESM-2 branch,2320,F1,0.8951974112725696
Contextual peptide-adapted ESM-2 branch,2320,Precision,0.9304516068070016
Contextual peptide-adapted ESM-2 branch,2320,Recall,0.8625172052487454
Contextual peptide-adapted ESM-2 branch,2320,MCC,0.7979626606431501
Contextual peptide-adapted ESM-2 branch,2320,Brier,0.09537000817752472
Contextual peptide-adapted ESM-2 branch,2320,LogLoss,0.6529223379683424
Contextual peptide-adapted ESM-2 branch,2321,AUC,0.8688395296246473
Contextual peptide-adapted ESM-2 branch,2321,AUPRC,0.836909088010787
Contextual peptide-adapted ESM-2 branch,2321,ACC,0.8156467187869401
Contextual peptide-adapted ESM-2 branch,2321,F1,0.8146190555292531
Contextual peptide-adapted ESM-2 branch,2321,Precision,0.826597799566839
Contextual peptide-adapted ESM-2 branch,2321,Recall,0.8029825350127336
